omset,tahun_berdiri
13985646,2009
13273491,2013
9713240,2004
4506448,2015
17874139,2008
28196903,2010
10210249,2015
16946649,2012
27117435,2023
17862775,2010
13630066,2017
26836154,2012
24291149,2000
26304893,2001
10891934,2017
25388253,2017
24861205,2024
9381762,2005
10565629,2022
6901023,2022
11253281,2021
18396077,2018
10434439,2011
13217955,2006
19217134,2022
5727302,2021
14504629,2006
28537222,2006
8821942,2007
3064323,2024
25101117,2020
24317544,2003
13759087,2013
24160465,2018
4641386,2021
12778979,2005
6498994,2001
6462368,2006
6689377,2003
6016118,2000
14736259,2003
8950363,2003
4094751,2024
20543524,2015
16857283,2015
3471887,2014
5357121,2003
14480425,2003
20179713,2015
3589298,2006
9283742,2006
7056571,2018
29236490,2005
10847650,2002
27067803,2016
10683710,2006
24085170,2004
26898916,2003
3154115,2007
14814888,2015
28934555,2013
3749781,2022
9201606,2018
27923401,2009
11944751,2006
14021781,2006
7654386,2022
28536454,2001
9165287,2018
27859205,2002
7678899,2010
9721870,2018
13115253,2006
4142228,2012
7287652,2022
11054244,2003
9410216,2016
1344460,2013
10076803,2021
11528388,2016
19960619,2022
9396741,2000
13022394,2024
14237346,2006
10110631,2011
4940945,2012
9980827,2024
34453284,2013
18773131,2005
17799823,2024
10199909,2021
10857302,2022
5253603,2020
9005157,2006
24867914,2010
29967811,2001
14435205,2013
5653698,2024
8490118,2021
24231016,2016
28121542,2016
12329859,2024
9447957,2007
11404431,2010
3961505,2024
6831848,2005
28747409,2024
17347808,2006
9811689,2016
16749469,2003
24646338,2015
14807100,2018
15082085,2003
14391564,2000
7821021,2016
8628602,2019
6821990,2022
26636501,2019
15739707,2017
29761550,2013
25889859,2019
7345509,2015
8728347,2020
24915372,2004
29080296,2024
14869122,2001
9633885,2010
8477536,2021
5187528,2015
10798443,2024
27828893,2018
7330675,2006
22354734,2001
20709079,2020
15533368,2000
11431579,2018
8126298,2020
10094024,2021
11464351,2005
10409719,2005
14508551,2000
5880812,2002
17624624,2002
26618849,2000
9799377,2005
15827616,2011
16558700,2017
4208866,2016
25294436,2007
16993884,2000
13590409,2005
8773354,2006
17865013,2009
11960184,2000
6912249,2013
30497866,2015
12356720,2013
30026601,2009
5090549,2002
11105705,2012
19723566,2019
7614385,2010
25946939,2008
6573721,2006
9924106,2020
14846557,2013
12316721,2021
12538873,2006
9722419,2022
31641536,2007
13628211,2012
16927927,2024
10734307,2002
25145114,2021
9565640,2010
28028660,2022
14343899,2010
9921412,2006
31941659,2014
7808264,2021
14790093,2011
17920882,2017
5267357,2006
9130513,2021
19503964,2005
6039567,2015
2600004,2018
22091801,2003
10318936,2013
12248222,2019
13522106,2021
26386209,2017
9328558,2015
7314907,2024
18092950,2018
16855988,2015
5469095,2022
23851187,2005
5567888,2020
5925347,2008
6433410,2015
6194538,2022
7839167,2023
7571367,2021
24917990,2000
31719048,2014
6558779,2019
15021880,unknown
10861968,2006
29161703,2013
8414694,2009
9271606,2004
13010764,2015
4657721,2020
3483912,2024
3868700,2003
13761611,2018
14426927,2014
6915221,2016
12822480,2020
4095706,2014
8181268,2013
9601696,2010
10015316,2002
11825481,2012
8272987,2021
11097795,2007
4514857,2014
13996602,2001
13741076,2000
10229164,unknown
9081773,unknown
9807589,2024
7921507,2003
10187273,2003
5071298,2004
9554515,2017
7375501,2001
13692691,2015
10147180,2017
13766651,2006
11266150,2011
6484931,2011
10836956,2014
13542953,2006
12494606,2015
13332054,2008
14137627,2024
7126758,2017
7625587,2019
10244186,2006
6201566,2013
4367799,2015
12402515,2003
3737083,2017
13319264,2018
4975077,2021
10055755,2003
7487862,2019
10762938,2022
9539754,2008
5291168,2014
3707023,2011
5283015,2022
10879156,2024
12525942,2015
12360760,2005
12564011,2000
5092822,2004
13725263,2013
4259760,2013
5031150,2003
10820757,2001
10857477,2013
8922660,2009
11381302,2019
14424830,2013
10428853,2022
13431751,2020
6979916,2023
14496095,2017
7848567,2002
3536833,2021
9576917,2002
3462814,2020
3863964,2015
6021520,2021
5609896,2010
14407543,2011
14152024,2009
7251692,2019
11499626,2005
8369052,2017
8448735,2001
10484980,2024
6305185,2004
4935456,2023
7687975,2003
5023948,2018
8132652,2013
6569359,2018
12745433,2007
4749719,2009
10547389,2024
9463279,2003
13369421,2005
10988578,2017
4539596,2024
8859745,2006
10234715,2006
13856303,2008
8260350,2018
5643794,2007
13120461,2006
8195036,2023
5344137,2004
10477845,2010
5522014,2004
10008987,2002
11174223,2011
7321239,2010
13349301,2007
8656429,2001
12911728,2023
8927147,2021
9298438,2024
3371758,2019
10735754,2014
14639281,2006
3705706,2017
9265179,2017
11044596,2018
9215175,2006
4060303,2024
10940033,2021
4151400,2021
6359848,2015
4095968,2006
12734619,2001
14497512,2013
10410737,2008
6585414,2002
5844405,2021
13789166,2013
14204009,2010
11898746,2020
14176423,2011
5353245,2014
6084969,2006
12236179,2011
8031108,2013
3623158,2009
6794612,2019
6285329,2012
9834786,2018
7192169,2024
14461104,2021
8925466,2023
11976201,2013
10841134,2023
10451246,2017
10406482,2004
10849380,2016
4917433,2018
11948186,2010
3616543,2011
4013187,2021
7716072,2003
14346451,2002
10668708,2023
13925146,2010
7561269,2001
5875917,2016
3680593,2005
11246897,2004
13537002,2009
11529943,2000
12939668,2008
11008105,2005
14324418,2011
7917271,2003
11322169,2014
11513641,2012
7555624,2008
6925473,2014
9038552,2023
11622375,2012
11862962,2015
10225759,2024
4269057,2004
5152771,2010
8945285,2007
7903520,2010
6811471,2012
10116521,2010
7904089,2001
3373600,2009
12762214,2016
8302329,2023
4565676,2015
8932168,2021
4495033,2018
7386956,2012
3637785,2024
11881885,2002
7559888,2009
5277971,2019
7471530,2024
12777431,2020
4572540,2005
11468260,2019
3543977,2002
14286592,2021
5953514,2004
8176422,2017
5539586,2022
10765471,2004
3987428,2010
6366446,2015
7168775,2023
10476619,2016
4161924,2024
12763401,2011
7160074,2024
5532316,2023
3553938,2012
13015609,2014
10528412,2023
12876701,2010
8813478,2021
10332537,2007
3826135,2020
5138176,2024
6398703,2024
13778390,2016
12700434,2013
13488209,2008
13994025,2000
6415368,2011
8162869,2021
13006027,2000
10946963,2010
10225361,2021
13017012,2023
12766307,2004
9477472,2003
7480918,2011
14291714,2003
9664364,2011
7782849,2021
6964321,2009
5587019,2016
5601886,2023
7459215,2006
9499962,2016
4508444,2020
4639125,2018
9538406,2000
14615981,2018
8949325,2024
3518477,2022
11965202,2010
10513653,2020
12320628,2015
7259914,2018
13670786,2014
5356317,2000
8140456,2016
14224232,2012
6749682,2001
11896916,2017
8452121,2017
5493990,2000
8265838,2024
5384033,2016
9041233,2002
10767251,2018
7221495,2015
6853797,2013
12271834,2022
7291508,2014
4693312,2012
9471303,2008
3678906,2002
5853292,2016
4603299,2015
8322286,2010
5704209,2013
12936334,2023
13516580,2005
7838392,2011
10283019,2016
3976415,2002
14108825,2012
9750103,2002
6534941,2022
6178428,2020
4049006,2008
13232158,2000
10700740,2023
11311670,2007
8610199,2023
4742712,2010
12388794,2008
11853112,2020
5852185,2014
14176625,2018
4223007,2003
8030503,2021
13771160,2004
8925901,2005
6139843,2002
6539203,2019
11807981,2017
4343016,2024
6712449,2008
5428819,2011
14318715,2001
9862776,2008
11086273,2016
14514561,2020
12387410,2002
12882610,2000
5068855,2006
11776382,2018
8281044,2001
3809562,2001
10879449,2002
12643464,2023
5293483,2018
5739850,2023
13200561,2015
13450664,2020
7241127,2010
9128416,2017
13571214,2022
7162737,2007
11215950,2017
13159193,2001
4755950,2003
9237774,2008
9953489,2023
14103334,2012
13450222,2021
12350878,2011
8289069,2004
13583557,2012
4925161,2001
12650234,2013
3449998,2016
7702685,2003
10353736,2005
13035347,2013
10280681,2024
11574824,2010
7791019,2016
4602803,2011
13964152,2024
5990544,2008
8843143,2001
10420021,2003
4313222,2009
11259099,2007
14547416,2003
6737978,2019
3770914,2020
4436515,2017
5280586,2001
4485145,2016
4083036,2012
12422589,2009
4951124,2014
5220386,2018
9661584,2021
5574446,2023
14249411,2005
13621196,2007
5974286,2011
4057326,2010
11582621,2009
12158708,2000
6440101,2000
12109829,2020
8017872,2006
4490035,2006
13552973,2019
10499798,2007
6854372,2005
6744393,2018
10242717,2021
10178280,2022
5347263,2001
12025795,2007
10120876,2020
4778604,2017
8186540,2007
7598610,
14066969,2022
11309039,2022
6756367,2016
9357329,2017
3452604,2005
7582460,2007
13407962,2005
12317117,2001
3753271,2003
7228695,2017
5045200,2023
3654556,2007
5998880,2004
3400161,2014
13846215,2019
4642208,2024
13842991,2002
8383153,2002
8651662,2017
13792981,2007
4564987,2012
13941610,2020
9886879,2016
8232222,2006
10941222,2012
4466452,2008
8865674,2006
4199594,2017
8303511,2006
11935417,2021
14297871,2020
8206094,2022
10845529,2004
6375922,2004
11766955,2021
10229251,2000
4419372,2024
12271335,2009
11790730,2010
14552978,2023
11136791,2020
10688010,2014
11422859,2009
11951444,2023
11489520,2000
11822290,2005
3571485,2021
7357009,2014
10661333,2014
8403568,2021
5322250,2016
5319849,2022
14681583,2002
8080470,2012
10969114,2020
6085733,2000
5746291,2010
3542259,2024
6366094,2000
8060444,2000
5972038,2023
4910616,2022
9289080,2008
6349030,2002
4272940,2010
6746419,2013
9546639,2019
3396981,2016
14453969,2022
13252689,2002
7607295,2004
6010149,2002
9859987,2014
6474788,2010
8406143,2005
11017373,2021
8070908,2009
10295626,2011
10306530,2012
6833053,2011
7728279,2021
5233845,2002
9571964,2014
12087233,2023
10461703,2004
7016989,2014
6006281,2010
9643045,2016
3814095,2017
4672762,2011
10865595,2022
7647030,2002
13167860,2017
5775636,2017
12382173,2016
6700992,2010
14109006,2011
12089655,2005
7107965,2008
9888820,2007
8209003,2023
10490115,2018
14380495,2023
11764448,2010
7879483,2001
9893404,2020
14078954,
9208574,2016
11050831,2005
5791635,2006
4959506,2021
4343655,2009
8201297,2016
8594236,2008
12812024,2013
10275895,2024
6005295,2012
5194168,2001
9941407,2005
3742834,2005
4598602,2018
5381363,2005
11401675,2001
4003625,2013
11842806,2016
3626145,2020
10576865,2017
9571993,2009
12152139,2018
10305716,2010
4025348,2004
10776185,2022
12322054,2012
9800271,2024
10716633,2022
13827656,2009
12735881,2014
14408446,2013
10286032,2019
10032182,2008
10490774,2020
9271477,2001
5649488,2015
7093947,2005
13677846,2020
3388500,2024
6820677,2019
13567843,2012
13462659,2012
10365391,2018
4279885,2005
7798445,2018
3821247,2017
13491301,2020
10365684,2020
4650343,2006
5025910,2007
8658971,2022
9608957,2015
9290762,2006
7554107,2012
13411352,2000
12092111,2022
8739606,2010
7094543,2001
13354268,2012
14204812,2005
13967523,2000
4802125,2022
8919792,2000
11680090,2003
13060365,2014
13042347,2024
5769642,2012
4673461,2003
8290700,2012
4705027,2008
12001172,2009
8833064,2009
4322672,2008
13209130,2007
9189203,2024
14077403,2019
5478719,2018
4112231,2021
4699741,2007
9287652,2017
4644918,2012
10865396,2010
10026122,2021
3359001,2003
7344274,2016
8741624,2010
12496656,2001
10429987,2008
6698104,2001
3525468,2002
7014091,2010
7216644,2007
4676889,2007
7288895,2024
49535696,2010
5760132,2011
9375752,2013
10060778,2020
8681211,2020
9277961,2005
11146487,2024
8508061,2017
5555956,2016
12214069,2010
11926303,2010
7900422,2014
46810525,2022
5476358,2002
6520995,2020
6532781,2004
5359139,2001
9595837,2002
8935011,
9978382,2008
9952167,2017
48451159,2015
12071689,2002
10985484,2001
14057966,2019
13931637,2023
13463301,2005
6368896,2015
9837468,2003
13709884,2003
6216086,2011
8254757,2011
14138111,2008
13447549,2010
4707175,2010
7777813,2017
8130879,2011
10069971,2012
9480262,2010
7090459,2023
6944297,2001
4090361,2017
10409814,2013
4179522,2004
6124017,2015
7368237,2008
11740102,2003
5647108,2016
5517356,2007
7159780,2012
10385229,2008
10359615,2016
12455010,2018
4948774,2004
4741818,2011
13785278,2023
12248069,2023
7632809,2002
7459985,2010
9835201,2018
8021532,2006
12341371,2017
13948853,2004
14615205,2005
13967685,2015
9584562,2018
13290850,2013
7392628,2006
7736666,2011
7776346,2000
13462205,2015
13637005,2012
5898953,2006
3871882,2002
14377833,2022
13038414,2021
13764876,2004
13674783,2004
8723890,2013
5251349,2013
6891196,2010
4178899,2011
8111515,2004
4652976,2008
9580521,2013
14583352,2009
14257796,2007
3368258,2010
12999811,2006
8088930,2002
11315447,2001
8020706,2021
10886838,2018
10440800,2006
14301229,2001
6667815,2012
7266460,2016
11871493,2004
12487791,2017
13148456,2016
11412954,2003
4614625,2021
12227573,2015
5245755,2021
3803037,2008
14438503,2021
13929598,2021
12078471,2007
14092136,2002
12734756,2001
14236087,2019
5696189,2013
6839355,2013
4644320,2000
7165181,2012
5385052,2005
5503632,2022
13039562,2020
5084756,2012
6857085,2004
8073522,2004
5571619,2016
9351792,2000
4557562,2006
6814786,2000
4503264,2013
9513675,2008
4571705,2012
13977664,2013
8582185,2016
5029400,2012
6495038,2004
5372184,2023
11376875,2023
6091705,2010
10014949,2000
13924196,2004
8926742,2003
13964487,2008
12827254,2018
7216348,2014
12525791,2010
14158446,2020
4704414,2017
10348457,2017
4205973,2000
9714839,2003
12285730,2002
6894372,2000
27282773,2008
24725562,2011
14930642,2013
32267241,2002
4354485,2013
8153012,2004
14939004,2024
5480840,2000
12272035,2009
16747551,2014
26949071,2021
24086306,2001
6583142,2003
10452537,2000
3889119,2007
10163029,2009
19976248,2007
11130156,2004
12409605,2015
13297402,2014
16658709,2010
20979255,2010
19765497,2004
7514145,2004
8836337,2002
9298798,2016
13194789,2005
16704115,2011
5747445,2018
6656696,2023
11661875,2000
7233257,2002
27850318,2021
19492470,2019
8444553,2022
13408575,2007
13562064,2020
11995809,2006
5681074,2024
9701564,2016
14137019,2015
30062130,2021
7134713,2015
22730297,2023
5649910,2006
16561874,2001
7408972,2015
7285707,2017
6151311,2005
13356427,2001
24814710,2004
14960830,2011
16397271,2000
21075001,2016
24351443,2019
8179079,2024
10863920,2019
11768756,2015
30995444,2008
25771193,2000
4488164,2018
21502158,2000
23149824,2006
20181669,2018
25373412,2006
13391386,2007
7389929,2007
24048019,2012
6481344,unknown
11981745,2003
12135959,2023
8872109,2018
10735331,2008
21732365,2016
3744413,2009
13098064,2023
1435105,2008
5594718,2011
12506758,2006
22045700,2002
15470785,2017
9764296,2014
35388090,2023
7179637,2006
9459342,
11745614,2012
14576373,2007
6022463,2014
13220000,2020
28443940,2020
27864650,2024
12040827,2004
12542115,2024
8495354,2008
9684402,2010
12200641,2021
7558064,2003
10533921,2024
5982668,2002
12442012,2003
8033801,2024
12779430,2022
27301931,2024
14701199,2004
15924230,2004
3698086,2009
17879501,2004
24957163,2011
13010297,2003
7315505,
14424450,2004
2338591,2015
13447761,2014
13595023,2016
27075667,2005
9057382,2014
6196819,2007
11281399,2003
13484967,2004
30281131,2002
19814034,2010
13729690,2024
12870236,2018
9899470,2016
8332577,2020
8965234,2001
34903922,2012
6639508,2013
17764454,2010
12419366,2010
16427020,2012
31255569,2010
9219883,2010
8012357,2001
24603348,2006
4542239,2001
13211431,2006
3914390,2010
9231683,
14703169,2008
12979417,2005
28560753,2023
11251161,2005
10915819,2017
24873637,2020
30046275,2003
14813290,2023
16385896,2001
16821923,2007
6228820,2014
10271641,2023
12364011,2019
9377822,2004
8581323,2020
16675470,
1000509,2001
9491897,2003
10057830,2011
11364413,2004
28536832,2005
5254282,2009
9893905,2010
2955798,2003
10460340,2017
9044986,2002
15603431,2015
15857074,2023
19294142,2007
15957822,2017
17850412,2006
10692570,2008
14948785,2021
29013801,2014
22664973,2017
11904712,2016
15124447,2013
19496072,2012
11460849,2011
10371805,2003
14650654,2021
8315194,2017
19986899,2003
27822456,2022
1145470,2005
13817750,2021
22868378,2021
21606186,2006
23361908,2010
5916536,2022
5972760,2011
4852988,2005
12632365,2016
18968660,
21297642,2006
12561578,2001
17729190,2020
4243041,2001
14713715,2002
24846094,2008
5124189,2003
25929011,2000
20261315,2009
17840827,2006
20738037,2005
23176346,2018
34214226,2002
7010886,2011
4521085,2004
14940981,2011
10479500,2018
24839068,2013
26969701,2023
8243034,2024
6365536,2013
17329081,2010
22647697,2003
18078636,2002
9408519,2023
16245747,2017
13067004,2014
30299605,2013
11754770,2004
12144157,2008
17518684,2016
32753433,2008
16646621,2017
8861169,2000
18989165,2001
9170929,2005
25533784,2018
10058686,2007
14943081,2004
7836794,2011
5299507,2020
8180593,2018
8345494,2002
6690705,2005
28355675,2016
8893365,2012
9904539,2024
25517066,2021
11308909,2024
1468763,2024
5728704,2002
15729980,2009
9889184,2024
29718452,2005
21236427,2010
7952373,2007
15779911,2008
30505937,2019
10632437,2017
26205569,2015
4657264,2007
13185662,2012
23378868,2011
8828807,2016
14811487,2022
11141272,2017
8622103,2003
23703199,2023
4056837,2011
16057654,2003
22405063,2010
27504917,2024
28319127,2015
26155731,2019
24823731,2008
26760858,2013
10826517,2019
9121303,2009
6496311,2012
27434126,2008
16436189,2003
10878780,2012
19892239,2009
10556625,2011
8376826,2023
7869747,2010
23614505,2013
34951014,2018
2137519,2008
13800068,2000
17180045,2009
9183562,2016
9555973,2000
5260121,2005
19767466,2007
6097140,2020
30691728,2006
6904780,2021
27488507,2000
29416941,2018
11481575,2015
14917976,2015
9984126,2013
18659137,2007
2778177,2018
5509869,2020
7491834,2000
26584427,2016
13340657,2008
12923560,2013
19581944,2002
12802637,2007
10801523,2008
8011192,2022
29002787,2010
14547531,2002
9655700,2021
2567473,2012
12787556,2010
13510399,2022
18712172,2013
5117954,2024
20328944,2012
25590812,2019
21747462,2003
24046716,2002
21033458,2008
27856521,2021
24501677,2012
26818262,2024
21029543,2003
25413953,2018
25077396,2004
21211855,2015
26886457,2024
25532604,2005
20385327,2000
24857612,2024
24205090,2010
20155039,2023
21898875,2003
24524184,2014
24580833,2023
23682368,2000
26445976,2012
24138880,2002
23737036,2013
24929074,2014
27396903,2006
26375000,2016
24650831,2004
25371475,2002
26060383,2011
27898817,2000
25388092,2011
26641945,2002
21394935,2012
22237676,2011
20523026,2010
24000694,2017
26198532,2004
23631727,2023
26210706,2004
21972191,2010
25878039,2024
21362240,2020
22501690,2017
25776543,2022
20451841,2023
27379192,2023
21843121,2001
21421539,2009
22111482,2007
20624722,2019
24223481,2002
22116145,2012
22831390,2017
20520409,2011
22442512,2021
24165221,
22641843,2011
21135388,2003
20085915,2014
22382025,2001
16994942,2008
23867567,2008
23697145,2013
25154994,2000
26346108,2015
20811668,2021
21274534,2018
25842709,2000
23601411,2002
23430674,2010
22630454,2011
20768002,2018
20801200,2000
25609799,2015
24978087,2009
25123148,2003
25776228,2008
21066825,2007
22345361,2021
20349356,2011
23307580,2011
27898935,2002
26154378,2008
23814265,2024
20569586,2011
16047953,2014
21657437,2016
24081078,2002
27041253,2018
23567591,2022
20780943,2011
24029581,2010
21404544,2000
23656109,2020
20927552,2009
21551535,2020
23578267,2019
20325362,2001
21906122,2022
27461246,2013
22439432,2020
25635765,2020
21376156,2008
24994919,2018
27385585,2013
21265732,2003
21809841,2002
25520004,2005
23502586,2012
23393472,2004
24994587,2022
25493920,2006
27810964,2001
20813615,2014
22610924,2018
27935813,2002
24206255,2008
21310391,2018
26453437,2011
20919570,2001
21642715,2008
22687492,unknown
20013550,2010
27766253,2016
24673023,2019
24674063,2004
27836003,2009
21945389,2013
27460096,2013
26644101,2023
23386638,2018
20061736,2019
25153054,2006
23940100,2020
10704336,
15746875,2003
12067245,2020
24354214,2000
5443503,2015
17376929,2023
31134621,2024
1491250,2018
27345852,2019
8365245,2012
7771376,2000
28744361,2004
27001400,2021
17160325,2010
7190937,2021
28703089,2024
11241938,2020
14994900,2006
8321623,2000
6732280,2011
5907291,2024
20351822,2006
10664735,2012
5000124,2008
13667419,2023
5494319,2011
8852628,2012
5317008,2022
13539467,2012
14911283,2000
8692200,2023
10622496,2014
11219369,2015
13638940,2017
12236067,2019
8508787,2020
6769342,2018
13023423,2012
1192161,2016
8521702,2018
6857476,2024
22921156,2017
7416600,2008
13951673,2014
20101382,2016
31897528,2009
20045691,2019
12618159,2003
11597623,2006
5648057,2000
27437527,2009
13122699,2004
17124205,2005
7098757,2014
27372386,2016
11622406,2007
8253758,2005
1477801,2008
25445111,2020
9078517,2010
2694579,2003
28306628,2016
15047646,2017
2666942,2009
7434281,2023
18560199,2003
14252722,2002
10176339,2010
1100083,2022
2075978,2002
20530652,2012
12599871,2006
35280338,2004
6161889,2011
8855348,2023
12006079,2021
10841521,2018
1307855,2002
7969356,2013
25834736,2012
7802159,2007
30828000,2020
11921552,2012
13870801,2014
8012069,2024
17220983,2010
12107315,2009
24809677,2018
13847728,2013
17556637,2009
14429436,2001
10253260,2023
1133465,2016
14903881,2000
17064521,2006
25023853,2020
6861170,2010
14606602,2005
6628925,2000
6626021,2024
12843726,2004
26743727,2021
6765911,2005
12054403,2008
1187515,2000
5830865,2020
8850215,2017
8877268,2018
21605277,2011
9625100,2000
11641672,2020
10202344,2019
13621061,2018
17135616,2024
14720718,2022
30176820,2012
5808092,2022
7007562,2015
13269902,2012
6187312,2006
6370209,2012
33662757,2020
7768952,2008
6619063,2012
13658565,2004
11585441,2017
13595762,2002
14045099,2024
4035029,2016
14315463,2007
13695512,2003
10430954,2005
10132914,2002
15310846,2019
6606591,2018
5161840,2004
11199438,2015
14528675,2024
10143807,2014
7551790,2009
1989439,2006
7831463,2010
14155795,2016
2798517,2019
22814560,2011
17338942,2015
14155443,2024
10724293,2003
6876942,2019
16192556,2007
26007093,2009
13729525,2002
8952318,2015
6311025,2022
4914470,2005
5235200,2020
10069940,2020
11789240,2013
10082219,2009
3732261,2016
8512235,2012
12194133,2021
13438794,2005
14998434,2019
24850046,2009
20333895,2022
14337311,2014
34866595,2019
19422763,2018
6450917,2016
18936383,2012
27040909,2010
19679364,2000
5965553,2023
5968160,2005
16918707,2015
14510761,2018
25519196,2002
12197402,2009
9361784,2001
25419974,2010
8898059,2021
8594743,2015
9004659,2011
2387569,2022
12035466,2003
12017687,2006
9153226,2004
14246738,2000
21463314,2015
9851817,2016
13077783,2006
31495031,2019
9696852,2005
30213006,2013
26075521,2009
9039915,2007
18403387,unknown
10191201,2007
13274326,2006
19631251,2011
8874352,2005
8638145,2012
5670589,2003
26596029,2007
15611668,2005
2003142,2015
5492961,2003
1028252,2012
2982425,2000
16593081,2019
29653259,2021
18527453,2021
9342589,2009
27479281,2001
14283226,2024
3464957,2023
6695215,2005
18209529,2020
6409972,2019
14072600,2023
8422553,2005
7240231,2018
23058079,2012
6944134,2022
28077652,2013
10452614,2003
29114643,2021
14089740,2012
24920043,2005
14342956,2010
8827563,2022
6848707,2023
17910670,2021
14539368,2001
5845198,2012
13822018,2016
13221170,2019
14405094,2004
12068628,2020
5469687,2024
14249330,2004
12929461,2019
5261921,2004
7769274,2023
13378116,2018
9654340,2006
12052285,2019
4144615,2001
13812075,2023
7505734,2006
4194896,2011
10605504,2011
4365061,2019
7691702,2023
12443679,2022
14468599,2007
5534493,2018
6889348,2019
14031914,2004
6225778,2019
11497919,2018
3782236,2018
8348457,2014
5063012,2015
10088778,2003
11689009,2005
12746118,2012
3932179,2000
13389248,2005
11801679,2019
9669792,2021
13201295,2007
7732279,2000
3685949,2008
4983888,2017
11940187,2015
3913535,2023
4509858,2018
14364422,2024
10200161,2017
10783433,2015
8803554,2014
9384968,2013
8077713,2018
7372663,2021
7950376,2017
14675020,2002
13844707,2001
12267047,2015
3949456,2020
10102952,2013
6421928,2011
6640851,2022
11825421,2011
10135519,2011
14641361,2004
4317533,2021
14403656,2004
14002241,2003
6629225,2020
44003989,2007
11540431,2007
8998785,2021
7385761,2008
4619803,2014
4728759,2017
14219920,2024
13569485,2002
13795859,2007
10711391,2000
14438684,2001
4580919,2017
6255896,2011
11792285,2001
7568103,2010
10463740,2014
13600496,2023
9337765,2006
13397563,2009
10703652,2014
13539236,2003
11767858,2012
13796236,2006
12224949,2015
12864245,2012
11672171,2003
8951624,2018
4915490,2007
8469752,2019
14217880,2005
4516079,2006
8148231,2011
13948702,2017
12424073,2006
4318372,2018
12431228,2000
7460480,2019
13786245,2017
8326105,2015
10041654,2019
7992639,2016
4726957,2019
14405186,2011
12541476,2010
5571034,2013
13440568,2013
5242826,2012
5367405,2010
3631342,2004
13375425,2017
5081576,2020
10273749,2000
8440123,2011
13016524,2014
3909241,2022
6381178,2021
4062566,2019
4250724,2000
9827116,2013
13022928,2006
11550717,2006
10843488,2010
6989768,2012
4902112,2009
5744246,2019
12268479,2022
5878000,2003
11077287,2021
6192613,2001
5154970,2012
5673077,2004
13454456,2010
4954663,2017
5472015,2012
13524616,2013
8949150,2003
8864946,2022
8280470,2001
6013844,2018
9004365,2007
12096463,2017
12522931,2013
14139132,2017
6821173,2007
12208165,2016
11866688,2000
8795236,2023
13204657,2024
8879461,2012
11290732,2018
13973850,2014
9151624,2010
5647840,2018
9012618,2017
8535341,2007
9168234,2016
11236860,2006
12478082,2021
11330040,2013
8767731,2003
14238043,2000
6279720,2002
4401943,2016
8760534,2011
9412055,2023
7465687,2013
4194876,2000
10569583,2015
3776009,2007
11392946,2008
9294712,2012
12699797,2022
10340295,2002
10717271,2024
12555070,2012
10126738,2015
4532048,2023
11198373,2021
48962878,2021
8919011,2003
10470540,2004
11233376,2017
4957421,2022
11619055,2020
6852707,2020
9159540,2020
11793171,
14221895,2001
11528382,2023
7754079,2013
7076516,2015
4557532,2016
8270793,2013
11744317,2008
7817320,2007
10661467,2020
13801095,2002
6252044,2018
3997666,
14445030,2016
7470814,2018
4208589,2003
14497304,2015
7575409,2021
3527330,2006
6866126,2020
3593847,2004
10115205,2009
3478071,2020
3777054,2003
11118709,2004
5295930,2022
10984494,2014
10399558,2010
9400965,2006
13109102,2006
5843749,2009
4897403,2018
6240023,2015
11022230,2000
4981609,2021
9570799,2017
3747486,2024
7472563,2004
5104117,2013
12353233,2004
11909948,2004
11396397,2010
3876670,2001
13360503,2015
9957398,2015
8192437,2011
4672466,2005
5850873,2020
6187285,2014
10702452,2011
8194334,2005
6964161,2019
11821475,2001
10468360,2018
12106293,2012
13666661,2006
10099988,2010
13357618,2007
12749807,2013
12665418,2001
9783835,2020
4766722,2004
11788300,2022
9535001,2010
8268358,2024
11411336,2005
12823362,2021
6946902,2018
8264065,2022
13284658,2000
4531230,2019
10460683,2010
12507049,2013
9154036,2013
11513583,2019
7748413,2023
8577239,2001
11115451,2024
3466185,2015
13375790,2000
7248879,2018
10063984,2019
14331543,2008
5229970,2018
7983153,2015
5212460,2020
7049738,2007
14112701,2017
4120323,2015
10574463,2011
12703285,2006
5980629,2016
11797042,2009
12197432,2004
12676225,2018
7764482,2005
7281865,2016
9405936,2023
13117672,2024
3466875,2013
13116170,2002
4769091,2003
9142808,2008
4456733,2001
4584474,2000
4704849,2009
4674739,2015
13863889,2013
12422784,2001
4074184,2000
10278355,2018
10014302,2022
3778487,2010
9180711,2009
6839629,2012
12291015,2020
13566524,2002
13241818,2017
6557077,2015
10349532,2009
12697041,2019
14063892,2003
13091729,2001
13169031,2013
6939822,2009
4953121,2018
10133221,2007
3383938,2001
6272653,2019
12970423,2003
10686729,2023
8696879,2004
10459579,2009
11770940,2016
9299177,2001
8426868,2011
13743610,2008
11125858,2008
7810045,2022
10150415,2022
7571650,2014
4531250,2008
11083864,2006
6843869,2017
13081846,2010
8013143,2022
7224465,2019
13963333,2006
11705453,2021
3736516,2024
9312564,2019
6479761,2003
7864023,2005
3392361,2009
6672966,2024
5213932,2020
14356333,2005
6692326,2001
11173816,2013
16281097,2022
3583211,2019
12604099,2018
5514892,2016
10315752,2016
13714108,2005
10180677,2011
8851982,2012
8749740,2017
11817208,2012
9148839,2008
12741202,2015
11462244,2024
4116252,2018
10244503,2024
14945868,2011
