id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,Unnamed: 14,Unnamed: 15,rand_num,omset_outlier,omset_trim,Unnamed: 19,aset_baru,aset_baru_2,efficiency,aset_sim,total_tk_est,total_tenaga_kerja,lama_usaha,lama_usaha_mod
288220353,UD. Rangga Purnama,Pendidikan,5.0,4.0,10198048,12197402,Shopee,99,Belum Terdaftar,2016.0,4526252,150000000,99,,,0.114606492,12197402,12197402,,4649378,10198048.02,0.7691925864640118,16231012.605244208,9.0,9.0,8.0,7.927139179441622
288220354,UD. Owen Cempaka Tama,Pendidikan,1.0,2.0,7407148,9361784,Lazada,11,Belum Terdaftar,2024.0,1299069,312000000,11,,,0.502058135,9361784,9361784,,10095384,7407148.366,1.5599481595575362,4765206.513639618,3.0,3.0,0.0,0.07549844599276734
288220355,UD. Clarissa Panji,Pendidikan,6.0,5.0,16769441,25419974,Shopee,954,Terdaftar,2014.0,22939595,225000000,954,,,0.484228468,25419974,25419974,,14801862,16769440.72,1.8994159171914649,10771548.320312975,11.0,11.0,10.0,10.225707863799295
288220356,UD. Qanita Tengah,Pendidikan,2.0,3.0,5381446,8898059,Tokopedia,285,Terdaftar,2024.0,37405841,186000000,285,,,0.32401214,8898059,8898059,,5602450,5381446.447,1.3122622407965963,8005303.7589073405,5.0,5.0,0.0,0.09352622055288479
288220357,UD. Bambang Wirawati,Pendidikan,2.0,3.0,2189048,8594743,Bukalapak,130,Belum Terdaftar,2024.0,3699746,372000000,130,,,0.214335885,8594743,8594743,,10465998,2189048.128,0.5377236713510878,15777943.032100832,5.0,5.0,0.0,-0.3881950555534669
288220358,UD. Chiko Tejakencana,Pendidikan,4.0,5.0,5762982,9004659,Tokopedia,497,Terdaftar,2019.0,35464899,243000000,497,,,0.619946492,9004659,9004659,,8125139,5762981.76,1.825909829560205,1012725.2124174377,9.0,9.0,5.0,5.392804705835046
,UD. Agus Mandiri,Pendidikan,1.0,0.0,1337039,2387569,Shopee,934,Belum Terdaftar,2022.0,1002298,153000000,934,,,0.355923234,2387569,2387569,,10150697,1337038.64,1.8781517473349922,1000000.0,1.0,1.0,2.0,1.6227675192145434
288220360,UD. Fauzan Putra,Pendidikan,3.0,3.0,3104374,12035466,Website Sendiri,789,Terdaftar,2017.0,39993068,216000000,789,,,0.442860117,12035466,12035466,,6480323,3104373.819,1.0075445220908101,10520315.341212774,6.0,6.0,7.0,7.294616063848974
288220361,UD. Binar Kusumah Silvi,Pendidikan,2.0,2.0,7361583,12017687,Website Sendiri,856,Terdaftar,2017.0,40562520,333000000,856,,,0.704674537,12017687,12017687,,14386667,7361582.925,1.697523567716342,3108877.731319918,4.0,4.0,7.0,7.324536394137466
288220362,UD. Nina Gemilang,Pendidikan,2.0,2.0,5938487,9153226,Tokopedia,63,Terdaftar,2022.0,40717959,192000000,63,,,0.930068657,9153226,9153226,,7881090,5938487.244,0.8019812461686265,6740988.369711892,4.0,4.0,2.0,1.7717855849866595
288220363,UD. Alma Senja,Pendidikan,5.0,4.0,6932466,14246738,Bukalapak,191,Belum Terdaftar,2014.0,37895116,354000000,191,,,0.347572929,14246738,14246738,,10199205,6932466.011,0.4740235030892606,32877342.025774196,9.0,9.0,10.0,10.220194990456271
288220364,UD. Sani Cendana,Pendidikan,4.0,7.0,5993156,21463314,Lazada,599,Terdaftar,2020.0,16600544,312000000,599,,,0.549270914,21463314,21463314,,6321373,5993155.945,0.7377769207750478,28847597.833521575,11.0,11.0,4.0,3.9814173010357723
288220365,UD. Habib Wijapranata,Pendidikan,2.0,3.0,9400638,9851817,Tokopedia,38,Terdaftar,2024.0,40658339,267000000,38,,,0.559465149,9851817,9851817,,8243028,9400638.346,1.9971483666036527,4269326.025469664,5.0,5.0,0.0,-0.06596332154679141
288220366,UD. Tono Ceria,Pendidikan,1.0,1.0,5946020,13077783,Website Sendiri,703,Belum Terdaftar,2017.0,37821216,309000000,703,,,0.336806819,13077783,13077783,,1307097,5946019.824,0.5507733103564822,23273387.65575631,2.0,2.0,7.0,6.717456682532613
288220367,UD. Pipit Radhitya,Pendidikan,5.0,5.0,9108743,31495031,Lazada,945,Terdaftar,2012.0,28878918,423000000,945,,,0.475503161,31495031,31495031,,11802578,9108742.97,0.9998085311051068,28656482.09663736,10.0,10.0,12.0,11.968224812787664
288220368,UD. Viona Swargaloka,Pendidikan,5.0,4.0,10715808,9696852,Bukalapak,233,Belum Terdaftar,2023.0,38353268,234000000,233,,,0.3701931,9696852,9696852,,5412315,3102992.64,1.0137512478140855,10592757.368651593,9.0,9.0,1.0,1.1100281764353068
288220369,UD. Bambang Galang,Pendidikan,7.0,7.0,8626246,30213006,Bukalapak,283,Terdaftar,2016.0,25224904,240000000,283,,,0.005490543,30213006,30213006,,5195988,8626246.103,0.8144927944378199,36767507.359944366,14.0,14.0,8.0,5.950710572607596
288220370,UD. Habib Utama,Pendidikan,6.0,8.0,10024111,26075521,Tokopedia,138,Belum Terdaftar,2013.0,18580390,63000000,138,,,0.749310623,26075521,26075521,,19544497,10024110.59,0.8374375041859015,29243752.329347614,14.0,14.0,11.0,10.77914894259619
288220371,UD. Khayla Wijapranata,Pendidikan,0.0,1.0,4248760,9039915,Lazada,342,Belum Terdaftar,2019.0,32068882,423000000,342,,,0.99448747,9039915,9039915,,4980249,4248760.05,1.0293213007029258,7263331.794596318,1.0,1.0,5.0,4.989585975038667
288220372,UD. Indira Nirwasita,Pendidikan,2.0,5.0,9035366,18403387,Shopee,261,Terdaftar,2021.0,14241061,375000000,261,,,0.134074037,18403387,18403387,,19831864,9035365.654,0.7986240762196074,19975220.222726043,7.0,7.0,3.0,3.298528347766205
288220373,UD. Reza Jayawarsa,Pendidikan,4.0,4.0,6897062,10191201,Shopee,913,Belum Terdaftar,2022.0,35415738,78000000,913,,,0.907268635,10191201,10191201,,5086718,6897061.887,0.5661912281788722,16983966.977132384,8.0,8.0,2.0,2.254236570735371
288220374,UD. Widi Kusumasari,Pendidikan,3.0,3.0,7354074,13274326,Bukalapak,168,Belum Terdaftar,2022.0,11524931,318000000,168,,,0.973918362,13274326,13274326,,17463607,7354074.499,1.0898202530428571,11581219.628267776,6.0,6.0,2.0,1.7534252587197965
288220375,UD. Galang Sukarela,Pendidikan,3.0,4.0,9542550,19631251,Lazada,166,Terdaftar,2024.0,18560783,363000000,166,,,0.49088086,19631251,19631251,,11542548,9542550.49,1.5362534582253602,11697945.417474888,7.0,7.0,0.0,-0.00854828836109861
288220376,UD. Jasmine Widhi,Pendidikan,1.0,2.0,4730040,8874352,Bukalapak,134,Terdaftar,2015.0,869769,,134,,,0.413889777,8874352,8874352,,2190651,4730040.283,1.4159901052953854,6405127.927608012,3.0,3.0,9.0,9.083056714441668
288220377,UD. Kinan Senopati,Pendidikan,2.0,1.0,5069537,8638145,Shopee,985,Belum Terdaftar,2019.0,655580,90000000,985,,,0.883405816,8638145,8638145,,8533177,5069537.008,0.7233267757386593,11745964.94878275,3.0,3.0,5.0,5.025626642274822
288220378,UD. Yoga Yudhistira,Pendidikan,1.0,1.0,2892000,5670589,Bukalapak,358,Terdaftar,2017.0,43324574,345000000,358,,,0.591242759,5670589,5670589,,8904013,2892000.39,0.6062328255320178,9930735.19701448,2.0,2.0,7.0,7.128484965243732
288220379,UD. Naufal Jayengprana Citra,Pendidikan,6.0,7.0,7023883,26596029,Shopee,678,Terdaftar,2016.0,20898760,87000000,678,,,0.479372532,26596029,26596029,,9724142,7023883.123,0.8925478504089679,32155617.280830353,13.0,13.0,8.0,8.147458031095992
288220380,UD. Owen Gatra,Pendidikan,1.0,2.0,6040805,15611668,Bukalapak,782,Terdaftar,2022.0,11219503,348000000,782,,,0.402996374,15611668,15611668,,14039420,6040805.171,1.872204481982441,9821214.085775437,3.0,3.0,2.0,1.923323526922377
288220381,UD. Karim Mahendra,Pendidikan,0.0,1.0,1502357,2003142,Website Sendiri,169,Belum Terdaftar,2024.0,-705053,477000000,169,,,0.949213147,2003142,2003142,,9568318,1502356.5,1.2946485023914067,3933722.364896545,1.0,1.0,0.0,-0.20645859201630223
288220382,UD. Pardi Kamajaya,Pendidikan,0.0,1.0,12137770,5492961,Bukalapak,185,Belum Terdaftar,2024.0,951465,219000000,185,,,0.498963366,5492961,5492961,,3650854,2032395.57,1.3252297898688497,2025576.5319934017,1.0,1.0,0.0,-0.04621514839142826
288220383,UD. Budi Naraya,Pendidikan,0.0,1.0,2573928,1028252,Website Sendiri,100,Belum Terdaftar,2024.0,-3144956,414000000,100,,,0.265176389,1028252,1028252,,5355245,616951.2,1.4275258639165098,1000000.0,1.0,1.0,0.0,-0.3135724571762299
288220384,UD. Oki Anugerah,Pendidikan,0.0,1.0,1043849,2982425,Shopee,925,Belum Terdaftar,2024.0,923556,561000000,925,,,0.847295437,2982425,2982425,,5452593,1043848.75,1.1832993842097261,4154423.1744615408,1.0,1.0,0.0,0.19790260768645063
288220385,UD. Farid Wibawa Arman,Pendidikan,2.0,3.0,8958928,16593081,Lazada,128,Terdaftar,2019.0,28296273,288000000,128,,,0.310066699,16593081,16593081,,12436536,8958927.79,1.0494260745295727,17490271.00397804,5.0,5.0,5.0,5.220451612952868
288220386,UD. Zain Kusumajati,Pendidikan,4.0,7.0,9495643,29653259,Lazada,899,Terdaftar,2016.0,20390401,444000000,899,,,0.229651516,29653259,29653259,,10823153,9495642.647,1.3033303009103236,21055362.517611284,11.0,11.0,8.0,0.4591304806704999
288220387,UD. Lana Pamungkas,Pendidikan,2.0,4.0,7870488,18527453,Tokopedia,116,Terdaftar,2014.0,16380588,399000000,116,,,0.290916102,18527453,18527453,,2149734,7870488.404,0.8037504515011434,24580210.3181359,6.0,6.0,10.0,10.319181843634292
288220388,UD. Aqila Gita,Pendidikan,1.0,3.0,3400980,9342589,Shopee,,Belum Terdaftar,2018.0,41416657,378000000,857,,,0.301587471,9342589,9342589,,9355814,3400979.66,0.5679140429505299,14091879.311306193,4.0,4.0,6.0,5.701851585770001
288220389,UD. Eka Madani Erlin,Pendidikan,5.0,5.0,10056863,27479281,Shopee,518,Belum Terdaftar,2016.0,24285656,231000000,518,,,0.343639106,27479281,27479281,,17556104,10056862.64,1.335357136228311,21780865.35527208,10.0,10.0,8.0,8.036738618048558
288220390,UD. Lukita Agung Bella,Pendidikan,3.0,3.0,14205795,14283226,Website Sendiri,186,Belum Terdaftar,2017.0,38671753,303000000,186,,,0.905963289,14283226,14283226,,15553979,14205795.5,1.6406544913227639,8640069.328938281,6.0,6.0,7.0,7.164421989342708
288220391,UD. Lea Praja Uti,Pendidikan,1.0,0.0,1398580,3464957,Tokopedia,312,Terdaftar,2024.0,-4355733,504000000,312,,,0.590420182,3464957,3464957,,9305695,1398580.423,0.6393566927396712,1958353.750976224,1.0,1.0,0.0,0.26262565171426766
288220392,UD. Carissa Bratadikara,Pendidikan,1.0,0.0,4717240,6695215,Lazada,682,Belum Terdaftar,2024.0,1036566,393000000,682,,,0.767959487,6695215,6695215,,12007640,4717240.316,1.3892563347005695,3734095.2521917033,1.0,1.0,0.0,-0.16153922619129438
288220393,UD. Zidan Utama Panji,Pendidikan,4.0,4.0,6999403,18209529,Lazada,751,Terdaftar,2018.0,14247679,189000000,751,,,0.050948642,18209529,18209529,,16878905,6999402.638,1.9587495507943953,14752176.57008076,8.0,8.0,6.0,6.38954185545336
288220394,UD. Ghani Karang,Pendidikan,1.0,1.0,2884487,6409972,Shopee,265,Belum Terdaftar,2021.0,29517681,246000000,265,,,0.433337579,6409972,6409972,,7031346,2884487.4,0.9991019228100797,6922684.731216605,2.0,2.0,3.0,3.003463773454476
288220395,UD. Qyla Utama Yasir,Pendidikan,3.0,3.0,5759107,14072600,Bukalapak,371,Belum Terdaftar,2019.0,40077925,225000000,371,,,0.900554862,14072600,14072600,,10719183,5759106.831,0.720938910672306,25270948.0387023,6.0,6.0,5.0,4.969836836795913
288220396,UD. Riko Gita,Pendidikan,1.0,2.0,5116857,8422553,Website Sendiri,660,Terdaftar,2015.0,43646390,420000000,660,,,0.126782316,8422553,8422553,,7418726,5116856.795,1.0504382619414763,4408316.016029879,3.0,3.0,9.0,8.93756844926887
288220397,UD. Marwan Kamajaya,Pendidikan,1.0,2.0,2284821,7240231,Bukalapak,308,Terdaftar,2018.0,44157170,315000000,308,,,0.480000091,7240231,7240231,,5472499,2284821.447,0.8023474084590082,10900665.020171368,3.0,3.0,6.0,5.742402399850966
288220398,UD. Zahira Sunardi,Pendidikan,8.0,7.0,6772655,23058079,Bukalapak,691,Terdaftar,2011.0,20446994,357000000,691,,,0.230014712,23058079,23058079,,10488565,6772655.494,0.7813812875527031,23173541.64584411,15.0,15.0,13.0,13.046469738844948
288220399,UD. Jojo Suryaputra,Perdagangan,5.0,3.0,9249361,6944134,Shopee,164,Terdaftar,2023.0,2165570,231000000,164,,,0.554754559,6944134,6944134,,12305463,9249361.321,1.1891914553513898,5838785.569079791,8.0,8.0,1.0,0.6997399543609143
288220400,UD. Vita Trisula,Perdagangan,5.0,10.0,10595328,28077652,Bukalapak,715,Terdaftar,2012.0,18837133,264000000,715,,,0.580443691,28077652,28077652,,9481800,10595327.53,0.5265064009079814,54906268.80203272,15.0,15.0,12.0,12.274826451092428
288220401,UD. Bambang Kusen,Jasa,4.0,3.0,5247950,10452614,Tokopedia,805,Belum Terdaftar,2024.0,2444919,369000000,805,,,0.150514895,10452614,10452614,,8213029,5247950.451,0.5612596933924857,20718214.72560996,7.0,7.0,0.0,-0.3614820163348714
288220402,UD. Chiko Nirwana Kevin,Perdagangan,8.0,6.0,16451664,29114643,Tokopedia,41,Belum Terdaftar,2016.0,25373946,444000000,41,,,0.947162201,29114643,29114643,,15795827,16451663.8,1.0077461999173958,26892674.398657233,14.0,14.0,8.0,0.47380239795010715
288220403,UD. Elok Ratu Yasir,Jasa,3.0,3.0,5362113,14089740,Website Sendiri,225,Terdaftar,2017.0,34840023,294000000,225,,,0.299664415,14089740,14089740,,9284825,5362112.919,0.9911162799467687,16813757.29676216,6.0,6.0,7.0,7.248665166201623
288220404,UD. Farhan Sudarsana Cipta,Perdagangan,4.0,3.0,6690015,24920043,Tokopedia,720,Terdaftar,2018.0,16718455,258000000,720,,,0.677512691,24920043,24920043,,16473399,6690015.036,1.1473120180224292,20386084.37513523,7.0,7.0,6.0,5.8405560420672336
288220405,UD. Zidan Buana Rahmat,Jasa,3.0,4.0,10136773,14342956,Tokopedia,291,Terdaftar,2022.0,9896347,381000000,291,,,0.498844919,14342956,14342956,,12236811,10136773.12,2.1171908841856473,6364278.76683639,7.0,7.0,2.0,1.6285218682760487
288220406,UD. Rafi Warna,Jasa,2.0,3.0,3699309,8827563,Shopee,633,Belum Terdaftar,2019.0,39397528,375000000,633,,,0.734058175,8827563,8827563,,8173246,3699308.898,1.0426917748154023,7382823.381764049,5.0,5.0,5.0,5.307570933531633
288220407,UD. Qira Jaya Yola,Perdagangan,2.0,1.0,3920760,6848707,Website Sendiri,77,Terdaftar,2024.0,-664153,456000000,77,,,0.251395516,6848707,6848707,,5035083,3920759.668,1.2703200290880583,2550350.7329815417,3.0,3.0,0.0,0.24345917816139584
288220408,UD. Gisel Wirajaya,Pendidikan,3.0,5.0,11407350,17910670,Bukalapak,751,Belum Terdaftar,2013.0,32080168,324000000,751,,,0.452861127,17910670,17910670,,11865457,11407350.33,0.6769125587922865,30383654.416108504,8.0,8.0,11.0,11.107745864220474
288220409,UD. Reza Wira Anis,Jasa,3.0,2.0,6388152,14539368,Website Sendiri,172,Terdaftar,2019.0,10996460,231000000,172,,,0.129922249,14539368,14539368,,6969149,6388152.373,1.3595789624829708,10814067.031627333,5.0,5.0,5.0,4.644026186200046
288220410,UD. Fani Agung,Perdagangan,4.0,4.0,7768404,5845198,Lazada,991,Belum Terdaftar,2022.0,43292719,210000000,991,,,0.515815194,5845198,5845198,,1161313,3740926.72,0.8101334060545237,9933401.45435181,8.0,8.0,2.0,2.006991270812394
288220411,UD. Galang Mulya,Perdagangan,4.0,6.0,3677081,13822018,Tokopedia,913,Terdaftar,2018.0,31901700,192000000,913,,,0.312635168,13822018,13822018,,16088678,3677081.175,1.0289803217779219,16044511.177593747,10.0,10.0,6.0,6.347247341203835
288220412,UD. Lina Adiwarna,Perdagangan,0.0,1.0,7460712,13221170,Tokopedia,541,Terdaftar,2019.0,8671353,102000000,541,,,0.424516212,13221170,13221170,,2563512,7460711.523,0.9573947840952396,11389677.382828519,1.0,1.0,5.0,4.685460165782849
288220413,UD. Yessi Mayang,Perdagangan,2.0,3.0,7826259,14405094,Lazada,387,Terdaftar,2017.0,5430155,297000000,387,,,0.618745604,14405094,14405094,,5191682,7826258.787,1.5116317461590603,12569817.639549777,5.0,5.0,7.0,7.007972612110917
288220414,UD. Lutfi Madusari,Jasa,2.0,3.0,10359791,12068628,Shopee,50,Terdaftar,2023.0,23532772,399000000,50,,,0.782124417,12068628,12068628,,2427097,10359791.12,0.5921527689381464,21639472.13922437,5.0,5.0,1.0,1.2427414354174786
288220415,UD. Lana Mandala,Perdagangan,2.0,3.0,14028594,5469687,Website Sendiri,30,Terdaftar,2024.0,27131965,360000000,30,,,0.451681404,5469687,5469687,,9304927,3281812.2,0.401199907342205,11031066.034813376,5.0,5.0,0.0,0.12893780430120083
288220416,UD. Wira Jayaningrat,Pendidikan,2.0,5.0,6708379,14249330,Website Sendiri,195,Belum Terdaftar,2024.0,13474868,492000000,195,,,0.545871205,14249330,14249330,,15112177,6708379.489,0.918169670823215,16641404.672465857,7.0,7.0,0.0,-0.08443208469120267
288220417,UD. Diva Ceria Deni,Pendidikan,3.0,4.0,6843735,12929461,Lazada,326,Belum Terdaftar,2021.0,11287627,243000000,326,,,0.401690812,12929461,12929461,,3470979,6843734.881,1.206124712222998,8162417.854352966,7.0,7.0,3.0,3.3135990798218327
288220418,UD. Nibras Utama,Perdagangan,2.0,1.0,2327655,5261921,Lazada,581,Terdaftar,2020.0,28919194,336000000,581,,,0.260358339,5261921,5261921,,4173723,2327654.58,1.0628008666281752,8967140.189168347,3.0,3.0,4.0,4.021664352468247
288220419,UD. Naila Kencana,Jasa,2.0,3.0,3703729,7769274,Bukalapak,578,Belum Terdaftar,2012.0,-1892272,258000000,578,,,0.055450058,7769274,7769274,,5875903,3703728.579,1.6370268414158928,6780433.026965205,5.0,5.0,12.0,12.29509850402248
288220420,UD. Laras Mahendra,Perdagangan,1.0,1.0,7053652,13378116,Shopee,531,Terdaftar,2021.0,20352898,390000000,531,,,0.156678249,13378116,13378116,,11409356,7053652.47,1.1911855475966189,11053053.975536473,2.0,2.0,3.0,3.0893018819776974
288220421,UD. Binar Jati,Pendidikan,1.0,0.0,2998501,9654340,Website Sendiri,797,Belum Terdaftar,2023.0,21638296,270000000,797,,,0.42983871,9654340,9654340,,15367196,2998500.811,0.7980856689312764,15258880.817376943,1.0,1.0,1.0,0.8503397905207007
288220422,UD. Diva Putri,Kesehatan,2.0,5.0,7008623,12052285,Lazada,756,Belum Terdaftar,2018.0,40980189,297000000,756,,,0.962053857,12052285,12052285,,6399757,7008622.818,0.394487406593423,26596791.980127275,7.0,7.0,6.0,6.3189710213413015
288220423,UD. Kinan Jayawarsa,Kesehatan,0.0,1.0,3119242,4144615,Shopee,364,Belum Terdaftar,2021.0,37241754,120000000,364,,,0.559219546,4144615,4144615,,13431795,3119242.024,0.9094412366895185,2683967.0391195016,1.0,1.0,3.0,3.303726667423509
288220424,UD. Udin Maheswara,Kesehatan,5.0,3.0,12155503,13812075,Bukalapak,963,Terdaftar,2018.0,36477515,138000000,963,,,0.885400048,13812075,13812075,,4049862,12155502.86,1.5086023118795653,8524494.798449468,8.0,8.0,6.0,5.845369380388054
288220425,UD. Leni Cahaya,Perdagangan,1.0,0.0,5341360,7505734,Bukalapak,172,Belum Terdaftar,2022.0,-4724997,444000000,172,,,0.482160849,7505734,7505734,,12200526,5341359.788,0.8548586775974759,14369299.215916563,1.0,1.0,2.0,1.773075456801218
288220426,UD. Yessi Jaladara,Jasa,1.0,1.0,2792596,4194896,Shopee,996,Belum Terdaftar,2024.0,1403459,90000000,996,,,0.801101438,4194896,4194896,,6302328,2792595.63,1.0113925114272875,1471436.6670700698,2.0,2.0,0.0,0.38303147835316487
288220427,UD. Fanny Kencana,Kesehatan,2.0,5.0,4878532,10605504,Shopee,973,Belum Terdaftar,2019.0,27703930,285000000,973,,,0.909100474,10605504,10605504,,10688349,4878531.84,1.1835804236294827,4692261.856184744,7.0,7.0,5.0,4.978854948414554
288220428,UD. Irma Wiraatmaja,Perdagangan,0.0,1.0,3285355,4365061,Lazada,127,Terdaftar,2022.0,11534143,237000000,127,,,0.287638514,4365061,4365061,,4715276,3285354.962,0.66623224720721,2940897.0975496843,1.0,1.0,2.0,2.3981042119132803
288220429,UD. Marsya Sarwono,Kesehatan,4.0,6.0,3922768,7691702,Lazada,134,Belum Terdaftar,2024.0,37287302,201000000,134,,,0.487379054,7691702,7691702,,15449133,3922768.02,1.2831196748683928,8260071.711336089,10.0,10.0,0.0,-0.1970207283658442
288220430,UD. Hesti Utamajaya,Kesehatan,2.0,4.0,5932541,12443679,Website Sendiri,853,Terdaftar,2017.0,34516955,339000000,853,,,0.872934449,12443679,12443679,,1939675,5932540.857,1.924851296146189,4979267.548574917,6.0,6.0,7.0,6.681076630699998
288220431,UD. Zahra Panembahan,Perdagangan,2.0,2.0,5425619,14468599,Tokopedia,439,Terdaftar,2016.0,5205342,381000000,439,,,0.387085367,14468599,14468599,,12385234,5425618.743,0.9332097035363717,15106407.380193401,4.0,4.0,8.0,7.606125133702815
288220432,UD. Prananda Wijapranata,Perdagangan,0.0,1.0,2454740,5534493,Lazada,857,Belum Terdaftar,2019.0,40612337,123000000,857,,,0.681343575,5534493,5534493,,11095734,2454739.815,0.6365923579182893,10601017.262003811,1.0,1.0,5.0,4.8497564268944435
288220433,UD. Erni Kawiswara,Pendidikan,2.0,3.0,3776597,6889348,Bukalapak,791,Terdaftar,2023.0,5626102,84000000,791,,,0.582688891,6889348,6889348,,5705931,3776597.33,0.9737113146434149,6680138.0705918,5.0,5.0,1.0,1.067855687157198
288220434,UD. Wenny Wira,Kesehatan,4.0,5.0,6419428,14031914,Bukalapak,621,Belum Terdaftar,2018.0,7331324,138000000,621,,,0.94864601,14031914,14031914,,12122142,6419428.153,0.410756932952172,34671479.506127015,9.0,9.0,6.0,5.7990202701008355
288220435,UD. Naufal Dewangga,Kesehatan,0.0,1.0,5855995,6225778,Bukalapak,600,Terdaftar,2024.0,25897861,132000000,600,,,0.848157405,6225778,6225778,,11879289,5855995.079,1.144263622422,6778897.718105378,1.0,1.0,0.0,0.06060788518316923
288220436,UD. Fahmi Trisaktiatma,Perdagangan,0.0,1.0,5422251,11497919,Shopee,498,Terdaftar,2024.0,30395640,510000000,498,,,0.344232323,11497919,11497919,,5323198,5422251.069,1.1983070284732291,8518445.09691074,1.0,1.0,0.0,-0.35491232869099076
288220437,UD. Niken Mardika,Jasa,2.0,2.0,8802492,3782236,Bukalapak,866,Belum Terdaftar,2022.0,9717328,174000000,866,,,0.356606875,3782236,3782236,,9935872,8802492.234,1.9547347716102084,1519117.4233640782,4.0,4.0,2.0,2.3763946607927107
288220438,UD. Dora Utama,Perdagangan,1.0,2.0,5581144,8348457,Shopee,707,Belum Terdaftar,2024.0,23066279,276000000,707,,,0.442447755,8348457,8348457,,2632932,5581144.482,0.9253364137702603,9626966.18021763,3.0,3.0,0.0,-0.12210876793541953
288220439,UD. Najwa Baru,Jasa,0.0,1.0,4792024,5063012,Website Sendiri,738,Terdaftar,2022.0,17109797,423000000,738,,,0.195271417,5063012,5063012,,4818454,4792024.322,1.1775006927825082,6470243.529704807,1.0,1.0,2.0,2.378647932481071
288220440,UD. Ida Kamajaya,Jasa,2.0,1.0,5772813,10088778,Website Sendiri,624,Terdaftar,2020.0,9346540,159000000,624,,,0.828538187,10088778,10088778,,2985573,5772812.948,0.7085637529167195,12257425.835627742,3.0,3.0,4.0,4.027683512073805
288220441,UD. Obed Bijaksana,Pendidikan,2.0,4.0,4517404,11689009,Website Sendiri,190,Belum Terdaftar,2023.0,38986209,285000000,190,,,0.113318268,11689009,11689009,,12151682,4517403.804,0.8671261177826308,5928731.949322801,6.0,6.0,1.0,0.973019466058644
288220442,UD. Eni Madani,Kesehatan,3.0,4.0,7174621,12746118,Website Sendiri,203,Terdaftar,2011.0,4459367,153000000,203,,,0.159146396,12746118,12746118,,4882804,7174621.465,0.5433105677005633,25159053.733452644,7.0,7.0,13.0,12.671683146024453
288220443,UD. Gracia Tejakusuma,Jasa,1.0,0.0,2988456,3932179,Bukalapak,217,Belum Terdaftar,2024.0,1592515,474000000,217,,,0.098829618,3932179,3932179,,971596,2988456.04,0.9250422669503299,6570099.884681867,1.0,1.0,0.0,-0.33218483405818333
288220444,UD. Hanaura Jayabaya,Pendidikan,2.0,3.0,9273328,13389248,Lazada,564,Terdaftar,2018.0,-2923344,414000000,564,,,0.889623627,13389248,13389248,,6508944,9273328.385,0.8850389165772263,15628513.940175837,5.0,5.0,6.0,6.010949395742021
288220445,UD. Zidan Mardika,Perdagangan,2.0,2.0,3648064,11801679,Website Sendiri,212,Belum Terdaftar,2020.0,16567055,306000000,212,,,0.607108312,11801679,11801679,,16943498,3648063.662,1.127136004848696,11141234.343802527,4.0,4.0,4.0,3.854708699201296
288220446,UD. Irma Bagaskara,Perdagangan,1.0,1.0,2654402,9669792,Lazada,501,Belum Terdaftar,2016.0,28668079,357000000,501,,,0.479251805,9669792,9669792,,11058048,2654402.189,0.7792380060334285,10998517.323211173,2.0,2.0,8.0,7.748983123135879
288220447,UD. Qori Dewangga,Perdagangan,2.0,4.0,3370860,13201295,Website Sendiri,896,Terdaftar,2020.0,9844521,525000000,896,,,0.37613699,13201295,13201295,,12402336,3370859.973,1.0339000835179557,14018902.246269543,6.0,6.0,4.0,3.7082820375448042
288220448,UD. Joko Wisesa,Pendidikan,0.0,1.0,3981904,7732279,Shopee,,Terdaftar,2024.0,12067780,405000000,549,,,0.415921519,7732279,7732279,,3765868,3981904.259,0.8751569631606244,10968222.400692698,1.0,1.0,0.0,0.046927325379410356
288220449,UD. Vincent Bintang,Pendidikan,1.0,0.0,2027272,3685949,Bukalapak,227,Terdaftar,2020.0,-1503243,198000000,227,,,0.210825833,3685949,3685949,,3439284,2027271.95,0.875815562486857,4349831.289566595,1.0,1.0,4.0,3.8409953184309242
288220450,UD. Ujang Tri,Kesehatan,2.0,1.0,1872213,4983888,Website Sendiri,784,Belum Terdaftar,2024.0,26145686,225000000,784,,,0.874107125,4983888,4983888,,4883474,1872213.24,1.0326671593093448,11054349.639473017,3.0,3.0,0.0,0.24470651169924917
288220451,UD. Wira Sidarta,Perdagangan,3.0,3.0,7189677,11940187,Lazada,923,Belum Terdaftar,2023.0,39565259,243000000,923,,,0.871261184,11940187,11940187,,11641900,7189676.922,1.0163412583136442,7838853.803315438,6.0,6.0,1.0,0.6719171164507766
288220452,UD. Lidya Cempaka,Jasa,1.0,0.0,1350040,3913535,Tokopedia,679,Belum Terdaftar,2024.0,19084974,21000000,679,,,0.880926493,3913535,3913535,,6676906,1350039.683,1.3559056610767257,3293692.7386122155,1.0,1.0,0.0,-0.39348047405848086
288220453,UD. Odie Agastya Aldo,Perdagangan,1.0,0.0,3598124,4509858,Shopee,327,Belum Terdaftar,2024.0,25628847,168000000,327,,,0.380954388,4509858,4509858,,8451265,3598124.296,0.9528886595817695,1796945.458880235,1.0,1.0,0.0,0.3535845335887763
